no,user,appliance_type,items,quantities,rating 
11832,user149,office,"COMPUTER,SECURITY LOCK","4,2",4
11833,user48,office,COFFEE MACHINE,1,1
11834,user13,home,"TELEVISION,TOASTER,VACCUM CLEANER,SHOW CASE","2,4,3,1",2
11835,user245,home,"TELEVISION,DISH WASHER,DRESSING TABLE","1,1,4",10
11836,user217,office,"LAZER PRINTER,COMPUTER","1,2",8
11837,user174,office,"LAZER PRINTER,WAITING LOUNGE","4,1",7
11838,user228,home,VACCUM CLEANER,4,3
11839,user263,home,"DOUBLE COT,REFRIGERATOR,WASHING MACHINE,TOASTER","3,2,2,1",10
11840,user16,office,"CAMERA,CALCULATOR,MARKER","4,4,3",5
11841,user497,home,DRESSING TABLE,3,6
11842,user77,home,"OVEN,DRESSING TABLE,TELEVISION","1,1,3",1
11843,user490,home,"KITCHEN SET,TOASTER,REFRIGERATOR,TELEVISION","1,2,2,1",8
11844,user406,home,"DRESSING TABLE,DOUBLE COT,REFRIGERATOR","3,3,2",8
11845,user309,home,"OVEN,SHOW CASE,DRESSING TABLE,KITCHEN SET","4,1,1,3",5
11846,user392,home,"OVEN,KITCHEN SET,REFRIGERATOR","3,2,3",5
11847,user105,office,"COFFEE MACHINE,WAITING LOUNGE,CAMERA,MARKER","4,4,2,1",1
11848,user19,office,"PAPER CLIP,WAITING LOUNGE,LAZER PRINTER,SECURITY LOCK","4,1,4,4",1
11849,user232,home,"DRESSING TABLE,WASHING MACHINE,VACCUM CLEANER,DOUBLE COT","1,3,3,1",5
11850,user403,office,MARKER,1,3
11851,user204,home,"WASHING MACHINE,TOASTER","1,1",9
11852,user455,office,"COMPUTER,COFFEE MACHINE,MARKER","2,3,4",9
11853,user287,home,"DRESSING TABLE,KITCHEN SET,VACCUM CLEANER","3,3,3",2
11854,user250,home,"TOASTER,KITCHEN SET","4,2",2
11855,user238,home,"DRESSING TABLE,DOUBLE COT,DISH WASHER","2,1,1",2
11856,user331,office,COMPUTER,1,2
11857,user455,office,COFFEE MACHINE,4,9
11858,user436,office,"CALCULATOR,CAMERA,WAITING LOUNGE","1,3,2",7
11859,user103,office,"COFFEE MACHINE,CALCULATOR","3,3",10
11860,user420,home,"WASHING MACHINE,DISH WASHER,REFRIGERATOR","1,3,2",2
11861,user332,office,"SHREDDER,PAPER CLIP,SECURITY LOCK","4,4,4",9
11862,user401,office,"PAPER CLIP,WAITING LOUNGE,CALCULATOR,CAMERA","4,1,3,2",9
11863,user320,office,"SHREDDER,SECURITY LOCK","2,4",1
11864,user419,office,COFFEE MACHINE,2,3
11865,user500,office,"COFFEE MACHINE,CALCULATOR,SHREDDER,LAZER PRINTER","3,4,4,4",2
11866,user380,home,WASHING MACHINE,3,8
11867,user131,home,REFRIGERATOR,1,6
11868,user46,home,"OVEN,WASHING MACHINE,SHOW CASE","4,4,4",8
11869,user62,office,"LAZER PRINTER,PAPER CLIP,CAMERA","1,3,4",4
11870,user414,home,"DISH WASHER,KITCHEN SET,REFRIGERATOR","4,4,4",8
11871,user206,home,"TOASTER,DISH WASHER,SHOW CASE,REFRIGERATOR","1,4,3,4",7
11872,user152,home,"TELEVISION,WASHING MACHINE","1,4",2
11873,user233,home,"KITCHEN SET,TOASTER,DRESSING TABLE","3,4,3",7
11874,user280,home,"VACCUM CLEANER,WASHING MACHINE","1,4",7
11875,user117,office,"WAITING LOUNGE,PAPER CLIP","4,1",2
11876,user291,office,SHREDDER,1,10
11877,user451,office,"PAPER CLIP,MARKER","2,1",6
11878,user10,home,"WASHING MACHINE,DRESSING TABLE","3,3",7
11879,user289,home,"BLENDER,SHOW CASE,DRESSING TABLE,DOUBLE COT","2,4,2,1",1
11880,user171,home,DOUBLE COT,3,1
11881,user44,home,"TELEVISION,OVEN,DISH WASHER","3,2,1",8
11882,user344,home,WASHING MACHINE,2,3
11883,user240,home,"DRESSING TABLE,BLENDER,SHOW CASE","2,4,3",1
11884,user233,home,"TOASTER,REFRIGERATOR,OVEN","3,1,1",6
11885,user362,office,"SECURITY LOCK,SHREDDER,CAMERA","4,1,1",10
11886,user12,office,"COMPUTER,CAMERA","2,3",9
11887,user168,home,"OVEN,REFRIGERATOR,TOASTER","3,1,1",4
11888,user204,home,"TOASTER,KITCHEN SET","3,1",10
11889,user405,home,"SHOW CASE,TELEVISION","3,2",10
11890,user142,office,SHREDDER,2,10
11891,user380,office,"PAPER CLIP,MARKER,SECURITY LOCK","3,4,3",3
11892,user456,home,"TOASTER,BLENDER,SHOW CASE,WASHING MACHINE","1,1,3,2",2
11893,user12,home,"SHOW CASE,DRESSING TABLE,WASHING MACHINE,REFRIGERATOR","4,3,2,3",6
11894,user150,home,WASHING MACHINE,1,6
11895,user122,office,"MARKER,WAITING LOUNGE,COMPUTER,LAZER PRINTER","1,1,3,1",7
11896,user450,home,"WASHING MACHINE,TELEVISION","3,2",8
11897,user199,home,OVEN,2,2
11898,user61,office,COFFEE MACHINE,2,4
11899,user188,home,"DOUBLE COT,DISH WASHER,TOASTER,BLENDER","4,2,4,4",10
11900,user180,office,CALCULATOR,1,3
11901,user462,home,"WASHING MACHINE,DRESSING TABLE,KITCHEN SET,DISH WASHER","4,1,2,3",10
11902,user104,home,"OVEN,WASHING MACHINE","2,4",3
11903,user217,office,WAITING LOUNGE,2,1
11904,user4,office,"CAMERA,SHREDDER,MARKER","2,2,3",4
11905,user280,office,CAMERA,2,9
11906,user294,home,"KITCHEN SET,BLENDER,TELEVISION","3,2,2",8
11907,user315,office,CALCULATOR,1,7
11908,user350,home,"DRESSING TABLE,TELEVISION,BLENDER","4,1,1",6
11909,user211,home,"REFRIGERATOR,WASHING MACHINE","1,2",5
11910,user425,office,PAPER CLIP,4,4
11911,user426,home,"TOASTER,OVEN,VACCUM CLEANER","1,1,2",10
11912,user37,home,WASHING MACHINE,3,4
11913,user42,office,"SECURITY LOCK,SHREDDER","2,3",2
11914,user86,office,"CAMERA,COFFEE MACHINE","3,2",6
11915,user165,home,"OVEN,DRESSING TABLE,SHOW CASE","2,2,1",8
11916,user452,office,"MARKER,COFFEE MACHINE,LAZER PRINTER","2,2,3",5
11917,user441,home,OVEN,4,10
11918,user496,home,WASHING MACHINE,2,7
11919,user123,office,"SHREDDER,LAZER PRINTER,MARKER","4,4,1",1
11920,user322,home,"DRESSING TABLE,VACCUM CLEANER,DISH WASHER,DOUBLE COT","2,2,1,4",4
11921,user320,office,"WAITING LOUNGE,CAMERA,SHREDDER,MARKER","1,4,3,4",3
11922,user356,office,COMPUTER,3,3
11923,user486,home,"SHOW CASE,TELEVISION,DOUBLE COT","1,3,2",5
11924,user163,home,"TOASTER,SHOW CASE,WASHING MACHINE","4,1,2",2
11925,user319,office,"CALCULATOR,LAZER PRINTER,COFFEE MACHINE","1,1,4",2
11926,user386,office,"LAZER PRINTER,SHREDDER,WAITING LOUNGE","2,2,3",3
11927,user100,office,"CAMERA,WAITING LOUNGE,COFFEE MACHINE,COMPUTER","1,2,1,2",8
11928,user237,home,VACCUM CLEANER,1,9
11929,user31,home,"DOUBLE COT,REFRIGERATOR,SHOW CASE,WASHING MACHINE","3,1,1,3",7
11930,user228,office,"CAMERA,LAZER PRINTER","3,4",6
11931,user3,office,WAITING LOUNGE,4,7
11932,user375,home,VACCUM CLEANER,3,8
11933,user402,home,"VACCUM CLEANER,OVEN,BLENDER,TELEVISION","2,1,2,3",3
11934,user154,home,"VACCUM CLEANER,WASHING MACHINE,DRESSING TABLE,DISH WASHER","1,3,3,4",9
11935,user432,home,"DISH WASHER,DRESSING TABLE,WASHING MACHINE,TOASTER","3,4,2,1",8
11936,user248,home,DOUBLE COT,2,8
11937,user198,office,"COMPUTER,PAPER CLIP,LAZER PRINTER,MARKER","2,3,3,1",8
11938,user381,home,"TELEVISION,SHOW CASE,DRESSING TABLE","2,4,3",3
11939,user329,home,"BLENDER,OVEN,DRESSING TABLE,DISH WASHER","1,3,2,2",5
11940,user37,home,"VACCUM CLEANER,DISH WASHER,OVEN,DRESSING TABLE","2,4,1,1",8
11941,user463,office,"WAITING LOUNGE,SECURITY LOCK,COMPUTER,COFFEE MACHINE","3,4,2,3",8
11942,user248,home,"TOASTER,DRESSING TABLE","1,4",4
11943,user100,home,VACCUM CLEANER,3,8
11944,user492,office,"CALCULATOR,COFFEE MACHINE","1,4",7
11945,user432,home,"DOUBLE COT,TOASTER","1,2",1
11946,user449,office,CAMERA,1,1
11947,user389,home,"WASHING MACHINE,OVEN,DOUBLE COT","3,4,4",8
11948,user442,office,"PAPER CLIP,COFFEE MACHINE,CAMERA","3,4,4",10
11949,user428,office,SHREDDER,2,10
11950,user365,home,"KITCHEN SET,WASHING MACHINE","1,3",1
11951,user263,home,"TOASTER,DOUBLE COT,KITCHEN SET,DRESSING TABLE","3,2,1,3",2
11952,user75,home,"REFRIGERATOR,DRESSING TABLE,SHOW CASE,DOUBLE COT","1,1,2,4",9
11953,user420,office,"LAZER PRINTER,COMPUTER","4,4",2
11954,user369,home,"VACCUM CLEANER,DOUBLE COT,DRESSING TABLE,BLENDER","3,1,4,4",3
11955,user142,home,"TOASTER,DISH WASHER,VACCUM CLEANER","3,2,4",10
11956,user462,office,"SECURITY LOCK,SHREDDER","2,1",1
11957,user167,office,"COMPUTER,SHREDDER","4,2",7
11958,user122,office,"COFFEE MACHINE,SECURITY LOCK","1,1",6
11959,user81,office,"LAZER PRINTER,COFFEE MACHINE","4,3",2
11960,user144,home,"OVEN,SHOW CASE","1,3",9
11961,user208,home,"DRESSING TABLE,TOASTER,DISH WASHER,WASHING MACHINE","4,1,3,1",4
11962,user345,home,"DISH WASHER,DOUBLE COT,REFRIGERATOR","2,3,1",2
11963,user239,office,CAMERA,4,9
11964,user387,home,"BLENDER,REFRIGERATOR","1,2",6
11965,user375,home,"DISH WASHER,DOUBLE COT","3,1",3
11966,user42,home,"SHOW CASE,DOUBLE COT","2,3",10
11967,user432,office,"SHREDDER,COFFEE MACHINE,SECURITY LOCK","1,4,4",3
11968,user365,home,"WASHING MACHINE,DISH WASHER","4,3",8
11969,user15,office,"COFFEE MACHINE,PAPER CLIP,CALCULATOR","2,2,1",8
11970,user122,office,"SHREDDER,WAITING LOUNGE","2,1",2
11971,user368,office,"SECURITY LOCK,WAITING LOUNGE,CALCULATOR","1,3,1",5
11972,user416,home,"VACCUM CLEANER,DISH WASHER,DOUBLE COT","4,3,3",10
11973,user412,home,"DOUBLE COT,TELEVISION,DISH WASHER,SHOW CASE","4,3,3,4",2
11974,user72,office,"SECURITY LOCK,MARKER,LAZER PRINTER","2,1,4",5
11975,user118,home,DRESSING TABLE,2,10
11976,user230,home,"KITCHEN SET,TELEVISION,OVEN","3,2,4",2
11977,user295,office,MARKER,4,5
11978,user420,office,"COFFEE MACHINE,LAZER PRINTER,PAPER CLIP,SECURITY LOCK","2,3,3,4",9
11979,user57,home,"TOASTER,TELEVISION","3,3",10
11980,user46,home,"VACCUM CLEANER,SHOW CASE,DRESSING TABLE","2,4,2",5
11981,user322,office,"CAMERA,MARKER,WAITING LOUNGE,COMPUTER","2,4,1,1",10
11982,user116,home,"KITCHEN SET,DOUBLE COT,REFRIGERATOR,VACCUM CLEANER","3,4,1,3",6
11983,user326,office,"PAPER CLIP,LAZER PRINTER,CALCULATOR","1,2,1",2
11984,user116,home,"SHOW CASE,DRESSING TABLE","1,1",8
11985,user2,office,PAPER CLIP,2,7
11986,user11,office,"COMPUTER,PAPER CLIP,LAZER PRINTER,COFFEE MACHINE","2,2,1,2",8
11987,user336,office,CALCULATOR,3,6
11988,user294,office,"SHREDDER,CAMERA","4,2",10
11989,user246,office,SHREDDER,3,2
11990,user113,home,"TOASTER,WASHING MACHINE,KITCHEN SET","1,3,1",7
11991,user19,office,"SECURITY LOCK,LAZER PRINTER","4,4",2
11992,user217,home,"DOUBLE COT,DRESSING TABLE,KITCHEN SET,SHOW CASE","4,1,2,4",6
11993,user327,office,"LAZER PRINTER,COFFEE MACHINE,WAITING LOUNGE","4,1,1",10
11994,user120,office,"COMPUTER,SECURITY LOCK","4,1",3
11995,user78,office,"LAZER PRINTER,SECURITY LOCK,CAMERA","4,4,3",6
11996,user260,home,REFRIGERATOR,4,4
11997,user222,office,"CALCULATOR,SECURITY LOCK,COMPUTER,MARKER","1,3,4,1",5
11998,user297,home,"TELEVISION,DOUBLE COT","4,3",7
11999,user9,office,MARKER,4,6
12000,user405,office,"WAITING LOUNGE,CAMERA","3,3",6
12001,user320,home,DOUBLE COT,3,1
12002,user73,home,"WASHING MACHINE,TELEVISION","3,2",7
12003,user85,office,"COFFEE MACHINE,CALCULATOR,PAPER CLIP","1,1,1",2
12004,user483,office,"LAZER PRINTER,CAMERA,SECURITY LOCK","4,4,4",8
12005,user195,office,"SHREDDER,SECURITY LOCK,WAITING LOUNGE","2,3,2",7
12006,user166,home,TOASTER,4,1
12007,user275,office,"CALCULATOR,SHREDDER,PAPER CLIP,LAZER PRINTER","3,4,3,2",1
12008,user166,office,PAPER CLIP,3,4
12009,user383,office,SHREDDER,4,1
12010,user85,home,"OVEN,VACCUM CLEANER","1,2",2
12011,user180,office,"CAMERA,MARKER","3,3",3
12012,user234,office,"MARKER,PAPER CLIP","3,1",2
12013,user193,home,"REFRIGERATOR,WASHING MACHINE,BLENDER,KITCHEN SET","3,4,2,1",9
12014,user148,office,"SECURITY LOCK,PAPER CLIP,COMPUTER","2,3,2",2
12015,user60,office,SECURITY LOCK,1,9
12016,user152,office,"SECURITY LOCK,CALCULATOR","2,4",10
12017,user83,office,COFFEE MACHINE,4,8
12018,user182,home,"TELEVISION,TOASTER,BLENDER,OVEN","4,1,1,1",7
12019,user498,office,SHREDDER,1,10
12020,user117,home,TOASTER,4,9
12021,user383,home,VACCUM CLEANER,1,10
12022,user277,home,"TOASTER,REFRIGERATOR,KITCHEN SET,WASHING MACHINE","3,1,4,3",10
12023,user364,office,"LAZER PRINTER,WAITING LOUNGE","1,4",10
12024,user420,home,"DISH WASHER,DOUBLE COT,WASHING MACHINE","2,2,4",4
12025,user292,home,"REFRIGERATOR,TELEVISION,VACCUM CLEANER,DRESSING TABLE","1,4,2,2",6
12026,user277,office,"LAZER PRINTER,SHREDDER","1,2",4
12027,user284,office,"COFFEE MACHINE,MARKER,COMPUTER","3,1,3",2
12028,user195,office,SHREDDER,2,10
12029,user449,home,"DRESSING TABLE,KITCHEN SET,BLENDER","1,1,4",3
12030,user105,office,SHREDDER,3,3
12031,user423,office,"LAZER PRINTER,CALCULATOR,SHREDDER","2,1,4",4
12032,user439,office,"SHREDDER,LAZER PRINTER,CAMERA","2,4,3",9
12033,user87,home,SHOW CASE,1,9
12034,user204,office,LAZER PRINTER,1,8
12035,user303,home,TELEVISION,1,3
12036,user310,home,"DOUBLE COT,DISH WASHER","3,4",6
12037,user31,home,"DISH WASHER,TELEVISION","3,4",10
12038,user120,office,PAPER CLIP,3,4
12039,user462,office,"SECURITY LOCK,COMPUTER","4,3",7
12040,user110,office,"COMPUTER,PAPER CLIP","4,1",7
12041,user277,office,"MARKER,CAMERA","2,1",6
12042,user207,office,SHREDDER,1,7
12043,user239,home,"DOUBLE COT,KITCHEN SET,REFRIGERATOR,TOASTER","3,3,1,3",3
12044,user488,office,"COMPUTER,CAMERA","3,1",7
12045,user141,home,"DRESSING TABLE,DISH WASHER","3,4",10
12046,user218,home,"VACCUM CLEANER,BLENDER,REFRIGERATOR,DOUBLE COT","1,3,3,1",7
12047,user100,home,"BLENDER,SHOW CASE","1,4",8
12048,user114,office,"WAITING LOUNGE,SHREDDER,COFFEE MACHINE,CAMERA","3,4,3,3",7
12049,user382,home,"OVEN,SHOW CASE","1,4",10
12050,user7,home,"REFRIGERATOR,BLENDER,VACCUM CLEANER","1,2,3",4
12051,user257,home,"VACCUM CLEANER,REFRIGERATOR,TOASTER","4,1,2",7
12052,user283,home,"KITCHEN SET,TOASTER","2,4",9
12053,user428,office,"CALCULATOR,MARKER,WAITING LOUNGE","1,3,3",6
12054,user92,office,"CAMERA,CALCULATOR,COMPUTER","3,1,4",2
12055,user18,home,BLENDER,4,3
12056,user247,home,"DOUBLE COT,WASHING MACHINE,KITCHEN SET","3,2,2",10
12057,user420,home,"TELEVISION,VACCUM CLEANER,DRESSING TABLE","4,2,4",8
12058,user439,home,"REFRIGERATOR,TOASTER","1,1",5
12059,user475,office,"CALCULATOR,COMPUTER,SECURITY LOCK,MARKER","1,3,3,1",9
12060,user305,home,"VACCUM CLEANER,DRESSING TABLE","1,4",9
12061,user411,office,"LAZER PRINTER,PAPER CLIP,CAMERA","4,3,1",2
12062,user74,office,"MARKER,COFFEE MACHINE","3,3",1
12063,user102,home,"OVEN,TELEVISION,DISH WASHER","4,2,1",10
12064,user18,office,"LAZER PRINTER,WAITING LOUNGE","3,3",3
12065,user50,office,PAPER CLIP,2,7
12066,user408,office,"COMPUTER,SECURITY LOCK,MARKER","2,1,3",2
12067,user117,home,"DISH WASHER,VACCUM CLEANER,DOUBLE COT","4,2,1",1
12068,user306,office,"COMPUTER,SHREDDER,WAITING LOUNGE","3,3,4",3
12069,user160,home,"BLENDER,TELEVISION,REFRIGERATOR,TOASTER","3,2,3,4",3
12070,user290,office,SECURITY LOCK,1,3
12071,user38,home,"TOASTER,VACCUM CLEANER","3,4",9
12072,user215,office,SECURITY LOCK,1,8
12073,user312,office,COMPUTER,3,8
12074,user486,office,SECURITY LOCK,3,8
12075,user166,home,"WASHING MACHINE,DRESSING TABLE","4,2",2
12076,user343,office,"CAMERA,WAITING LOUNGE,SECURITY LOCK,PAPER CLIP","3,2,1,2",7
12077,user286,home,BLENDER,4,3
12078,user340,office,"LAZER PRINTER,MARKER,WAITING LOUNGE","3,1,4",1
12079,user98,home,WASHING MACHINE,2,3
12080,user124,home,"DRESSING TABLE,OVEN,REFRIGERATOR","4,1,4",3
12081,user477,home,"WASHING MACHINE,DRESSING TABLE,OVEN,TELEVISION","4,3,3,2",4
12082,user154,office,"COMPUTER,CALCULATOR,SECURITY LOCK","4,3,4",3
12083,user496,office,"WAITING LOUNGE,MARKER,COMPUTER","4,1,3",3
12084,user357,office,"CAMERA,MARKER,CALCULATOR,SECURITY LOCK","3,1,1,1",5
12085,user154,home,"VACCUM CLEANER,TOASTER,REFRIGERATOR,WASHING MACHINE","2,1,2,1",8
12086,user476,office,CALCULATOR,3,7
12087,user70,home,"DRESSING TABLE,TELEVISION,DISH WASHER","4,4,3",5
12088,user403,office,"COMPUTER,COFFEE MACHINE,PAPER CLIP,CAMERA","3,3,4,1",4
12089,user175,office,"LAZER PRINTER,SHREDDER","4,1",8
12090,user331,home,"OVEN,VACCUM CLEANER,WASHING MACHINE","2,4,1",3
12091,user53,home,"BLENDER,REFRIGERATOR","3,2",9
12092,user153,office,"MARKER,PAPER CLIP","1,2",8
12093,user24,home,"KITCHEN SET,TOASTER","4,3",5
12094,user92,office,"WAITING LOUNGE,SECURITY LOCK,LAZER PRINTER","2,1,4",8
12095,user79,office,"COFFEE MACHINE,PAPER CLIP,SHREDDER","3,3,3",5
12096,user350,office,"MARKER,SECURITY LOCK,COMPUTER,CALCULATOR","3,2,1,1",4
12097,user443,office,SHREDDER,2,7
12098,user34,home,BLENDER,3,6
12099,user26,home,"REFRIGERATOR,OVEN,KITCHEN SET,BLENDER","2,2,2,1",7
12100,user166,home,SHOW CASE,1,10
12101,user19,home,TELEVISION,2,7
12102,user384,home,"TELEVISION,WASHING MACHINE","4,4",5
12103,user449,office,"COFFEE MACHINE,LAZER PRINTER,SECURITY LOCK","3,2,4",2
12104,user440,home,VACCUM CLEANER,4,10
12105,user152,home,"BLENDER,DOUBLE COT,SHOW CASE","2,4,2",3
12106,user8,home,TELEVISION,4,7
12107,user434,home,"KITCHEN SET,DRESSING TABLE,TELEVISION","3,4,2",10
12108,user479,office,"SHREDDER,PAPER CLIP,LAZER PRINTER","3,3,1",4
12109,user31,office,"SECURITY LOCK,MARKER,CALCULATOR","3,3,3",6
12110,user269,office,"LAZER PRINTER,CALCULATOR,WAITING LOUNGE,COFFEE MACHINE","3,1,1,2",3
12111,user495,home,"WASHING MACHINE,BLENDER","4,4",1
12112,user428,office,"WAITING LOUNGE,COFFEE MACHINE","3,2",2
12113,user464,home,"WASHING MACHINE,BLENDER,TOASTER,VACCUM CLEANER","2,2,3,2",3
12114,user71,office,"MARKER,COFFEE MACHINE,WAITING LOUNGE,SECURITY LOCK","3,1,2,4",10
12115,user403,home,"VACCUM CLEANER,SHOW CASE,TOASTER,DOUBLE COT","3,4,2,3",6
12116,user314,home,"DRESSING TABLE,TOASTER","3,3",10
12117,user117,home,"DISH WASHER,DRESSING TABLE,TOASTER,OVEN","1,4,3,3",1
12118,user359,office,"PAPER CLIP,COMPUTER,WAITING LOUNGE,COFFEE MACHINE","1,2,4,3",7
12119,user229,home,DISH WASHER,1,4
12120,user436,office,"MARKER,WAITING LOUNGE,COMPUTER","3,2,2",6
12121,user272,home,VACCUM CLEANER,3,10
12122,user377,office,CAMERA,4,10
12123,user83,office,COMPUTER,4,8
12124,user374,office,PAPER CLIP,1,5
12125,user197,office,COFFEE MACHINE,3,1
12126,user44,home,"TELEVISION,SHOW CASE","1,2",3
12127,user163,home,"REFRIGERATOR,SHOW CASE,OVEN,BLENDER","1,3,1,1",7
12128,user479,office,COFFEE MACHINE,1,6
12129,user169,office,CAMERA,4,10
12130,user297,office,"PAPER CLIP,SECURITY LOCK","1,3",9
12131,user88,home,"DOUBLE COT,TELEVISION","2,3",7
12132,user354,home,"REFRIGERATOR,BLENDER,DOUBLE COT,OVEN","3,3,3,2",6
12133,user42,home,"SHOW CASE,KITCHEN SET,DISH WASHER,TELEVISION","2,1,3,2",10
12134,user383,office,"SECURITY LOCK,LAZER PRINTER,PAPER CLIP,MARKER","3,4,2,4",7
12135,user484,home,DRESSING TABLE,4,9
12136,user357,home,TOASTER,2,2
12137,user384,home,"OVEN,TELEVISION,KITCHEN SET,VACCUM CLEANER","2,1,1,1",3
12138,user320,office,COMPUTER,4,8
12139,user78,office,"WAITING LOUNGE,COMPUTER,SHREDDER","1,3,3",10
12140,user35,office,"WAITING LOUNGE,SECURITY LOCK","3,3",7
12141,user252,office,"SECURITY LOCK,WAITING LOUNGE,SHREDDER,LAZER PRINTER","1,3,4,2",6
12142,user289,office,"WAITING LOUNGE,PAPER CLIP,CALCULATOR,COMPUTER","3,4,3,1",5
12143,user478,home,"SHOW CASE,TELEVISION","1,2",1
12144,user450,office,WAITING LOUNGE,1,9
12145,user90,home,"WASHING MACHINE,OVEN,REFRIGERATOR,KITCHEN SET","3,2,1,1",9
12146,user108,home,"VACCUM CLEANER,DOUBLE COT,DRESSING TABLE,TOASTER","4,2,2,3",4
12147,user228,office,"CAMERA,CALCULATOR","3,3",8
12148,user318,office,WAITING LOUNGE,2,8
12149,user140,home,"DISH WASHER,WASHING MACHINE","2,1",8
12150,user185,office,"SECURITY LOCK,SHREDDER","1,1",6
12151,user176,home,TELEVISION,1,7
12152,user379,office,"SECURITY LOCK,LAZER PRINTER,WAITING LOUNGE,MARKER","1,2,3,4",4
12153,user97,office,COFFEE MACHINE,1,3
12154,user316,home,"DOUBLE COT,TELEVISION","1,2",1
12155,user4,office,COFFEE MACHINE,4,2
12156,user152,office,"CAMERA,SECURITY LOCK,SHREDDER,COFFEE MACHINE","4,3,3,1",3
12157,user395,office,"MARKER,CALCULATOR,LAZER PRINTER,COFFEE MACHINE","4,3,4,4",3
12158,user346,home,"WASHING MACHINE,DOUBLE COT","1,1",9
12159,user445,home,"TOASTER,DOUBLE COT","3,4",5
12160,user4,office,"WAITING LOUNGE,MARKER","4,3",7
12161,user417,home,"OVEN,TELEVISION,DRESSING TABLE","4,1,2",10
12162,user6,office,LAZER PRINTER,4,2
12163,user130,office,"LAZER PRINTER,MARKER,SHREDDER","4,1,1",7
12164,user146,office,COFFEE MACHINE,2,8
12165,user294,home,"KITCHEN SET,SHOW CASE","3,4",6
12166,user87,home,"REFRIGERATOR,WASHING MACHINE,SHOW CASE","1,1,2",5
12167,user272,home,"KITCHEN SET,TELEVISION","4,2",2
12168,user129,office,COMPUTER,4,1
12169,user418,office,"CAMERA,LAZER PRINTER","1,4",1
12170,user250,home,"VACCUM CLEANER,OVEN,TOASTER","3,3,2",4
12171,user89,home,"DOUBLE COT,DISH WASHER,REFRIGERATOR,WASHING MACHINE","2,3,4,2",1
12172,user156,home,"SHOW CASE,REFRIGERATOR,TOASTER","3,4,4",9
12173,user69,office,"COMPUTER,PAPER CLIP","2,3",8
12174,user354,home,"DRESSING TABLE,DISH WASHER,DOUBLE COT","1,3,2",3
12175,user194,office,"MARKER,PAPER CLIP,COFFEE MACHINE","2,4,2",5
12176,user231,home,"VACCUM CLEANER,REFRIGERATOR","2,4",1
12177,user480,home,"TELEVISION,BLENDER,VACCUM CLEANER,WASHING MACHINE","1,1,3,4",5
12178,user459,office,"SECURITY LOCK,COMPUTER,WAITING LOUNGE","2,2,2",9
12179,user1,office,"LAZER PRINTER,PAPER CLIP,CAMERA,SHREDDER","3,3,2,4",9
12180,user234,office,"SECURITY LOCK,CAMERA,MARKER","1,1,4",9
12181,user416,office,"SHREDDER,CAMERA,CALCULATOR","3,1,1",9
12182,user240,home,"DISH WASHER,TELEVISION,OVEN,BLENDER","4,3,4,3",10
12183,user18,home,"SHOW CASE,BLENDER,TOASTER","2,3,4",10
12184,user279,home,"DRESSING TABLE,KITCHEN SET,TOASTER","4,4,4",9
12185,user76,office,"COFFEE MACHINE,CAMERA","2,3",4
12186,user367,office,"PAPER CLIP,WAITING LOUNGE,SECURITY LOCK","1,4,1",9
12187,user59,office,PAPER CLIP,4,2
12188,user273,home,DOUBLE COT,1,5
12189,user300,office,LAZER PRINTER,1,6
12190,user1,home,KITCHEN SET,4,9
12191,user36,home,"OVEN,REFRIGERATOR,BLENDER","3,1,1",3
12192,user475,office,"PAPER CLIP,COFFEE MACHINE","2,2",1
12193,user480,office,SHREDDER,3,9
12194,user420,home,SHOW CASE,4,5
12195,user380,office,LAZER PRINTER,1,2
12196,user12,home,"SHOW CASE,BLENDER,DOUBLE COT,TELEVISION","4,1,2,4",9
12197,user418,home,"DISH WASHER,TELEVISION,WASHING MACHINE,OVEN","2,4,4,4",9
12198,user422,office,"LAZER PRINTER,COMPUTER","4,2",6
12199,user274,office,"LAZER PRINTER,CALCULATOR,COFFEE MACHINE,CAMERA","2,4,4,2",10
12200,user402,home,"REFRIGERATOR,KITCHEN SET,VACCUM CLEANER,TELEVISION","3,2,1,3",6
